houseName,houseScale,houseArea,houseLayers,houseDirect,community,detailAddress,price
怡康江郡一手新房29中必备电梯洋房享渠道团购价,3室2厅,89㎡,高层（共10层）,南北向,怡康江郡,镜湖-镜湖-镜湖-怡康江郡,13483元/㎡
中御公馆央企军工打造品质有保障小区自带大型商业街,3室2厅,109㎡,中层（共17层）,南北向,中御公馆,南瑞-中御公馆,11834元/㎡
万科潮起中江 特价房一口价 紧此一套 精装交付 专车接送 等您,3室2厅,119㎡,高层（共16层）,南北向,伟星万科潮起中江,政务文化中心-伟星万科潮起中江,13025元/㎡
怡康江郡29中电梯洋房渠道优惠快来找我吧,3室2厅,93㎡,高层（共10层）,南北向,怡康江郡,镜湖-镜湖-镜湖-怡康江郡,13333元/㎡
怡康江郡29中电梯洋房渠道优惠快来找我吧,3室2厅,93㎡,高层（共10层）,南北向,怡康江郡,镜湖-镜湖-镜湖-怡康江郡,13440元/㎡
芜湖万科潮起中江 精装交付 小高层三房 城东政务新区 轻轨站口,3室2厅,119㎡,高层（共16层）,南北向,伟星万科潮起中江,政务文化中心-伟星万科潮起中江,13865元/㎡
翡丽世家芜湖城东政务区近轻轨前期预购可享团购价,3室2厅,137㎡,高层（共11层）,南北向,信达翡丽世家,政务文化中心-信达翡丽世家,13138元/㎡
芜湖万科潮起中江 精装交付 小高层三房 城东政务新区 轻轨站口,3室2厅,119㎡,高层（共16层）,南北向,伟星万科潮起中江,政务文化中心-伟星万科潮起中江,13865元/㎡
翡丽世家电梯高层大阳垾公园芜湖城东政务区热闹地段价格,3室2厅,137㎡,低层（共17层）,南向,信达翡丽世家,政务文化中心-信达翡丽世家,11897元/㎡
翡丽世家芜湖的巴厘岛环境优美大阳垾湿地公园,3室2厅,137㎡,低层（共17层）,南北向,信达翡丽世家,政务文化中心-信达翡丽世家,12408元/㎡
万科伟星强强合作 潮起中江 精装修 城东政务新区 等你来看,3室2厅,99㎡,中层（共16层）,南北向,伟星万科潮起中江,政务文化中心-伟星万科潮起中江,13131元/㎡
团购中御公馆空中可做四房联动,3室2厅,136㎡,中层（共16层）,南北向,中御公馆,南瑞-中御公馆,11764元/㎡
新城大都会元亩塘湿地公园大品牌一级公园刚需三房,3室2厅,97㎡,中层（共17层）,南北向,新城大都会,国际会展中心-新城大都会仓津路与大工山路交口向南约500米,12886元/㎡
万科伟星强强合作 潮起中江 精装修 小高层三房 城东政务新区,3室2厅,99㎡,中层（共16层）,南北向,伟星万科潮起中江,政务文化中心-伟星万科潮起中江,13131元/㎡
城南新盘新城大都会+高层+洋房+97平-127平+免,3室2厅,97㎡,中层（共18层）,南北向,新城大都会,国际会展中心-新城大都会仓津路与大工山路交口向南约500米,12886元/㎡
"本月首推 香城湾单价4000多,轻轨一号线站点,74.96.112平米,",2室2厅,74㎡,高层（共27层）,南向,香城湾,长江大桥-开发区,4864元/㎡
"新城大都会,美式花园洋房,品质物业,享员工价。",3室2厅,99㎡,高层（共25层）,南北向,新城大都会,国际会展中心-新城大都会仓津路与大工山路交口向南约500米,12121元/㎡
美式洋房繁华地段园林观景一手渠道享团购价新城大都会,3室2厅,122㎡,中层（共16层）,南北向,新城大都会,国际会展中心-新城大都会仓津路与大工山路交口向南约500米,12704元/㎡
新城大都会 美式洋房.环境优美交通便利.全新商品房一手无费用,3室2厅,97㎡,中层（共26层）,南北向,新城大都会,国际会展中心-新城大都会仓津路与大工山路交口向南约500米,12010元/㎡
新上特介房电梯洋房总高11层一梯两户商圈成熟花园洋房,3室2厅,97㎡,高层（共17层）,南北向,新城大都会,国际会展中心-新城大都会仓津路与大工山路交口向南约500米,11855元/㎡
新房 新城大都会美式洋房环境优美一手无费用置换好楼盘,3室2厅,97㎡,高层（共25层）,南北向,新城大都会,国际会展中心-新城大都会仓津路与大工山路交口向南约500米,11752元/㎡
新城大都会商圈成熟花园洋房送车位一个新房分销渠道专价,3室2厅,97㎡,中层（共24层）,南北向,新城大都会,国际会展中心-新城大都会仓津路与大工山路交口向南约500米,11855元/㎡
南北通透中御公馆3室2厅电梯房打造二环路社区优惠大,3室2厅,109㎡,高层（共16层）,南北向,中御公馆,南瑞-中御公馆,11834元/㎡
城东政务新区 时光里盛开洋房 首付22万 外地客户专车接送 等你电,3室2厅,104㎡,高层（共11层）,南北向,拓基弘阳时光里,政务文化中心-梦溪路 近纬一次路,9519元/㎡
金都檀宫特惠房单价6800买市区三房车接车送无额外收费,3室2厅,97㎡,低层（共33层）,南北向,金都檀宫,政务文化中心-金都檀宫清水镇芜屯城市干道,6701元/㎡
新城大都会 美式洋房.环境优美.交通便利全新商品房一手无费用,3室2厅,97㎡,低层（共16层）,南北向,新城大都会,国际会展中心-新城大都会仓津路与大工山路交口向南约500米,12164元/㎡
"华仑港湾精装两房,业主诚心出售",2室2厅,89.05㎡,高层（共28层）,南向,华仑港湾,银泰城-华仑港湾区滨江大道与利民路交汇处,16732元/㎡
芜湖新楼盘新城大都会洋房开售首付35万婚房手选看房方便,3室2厅,112㎡,高层（共11层）,南北向,新城大都会,国际会展中心-新城大都会仓津路与大工山路交口向南约500米,12053元/㎡
新上柏庄丽城 毛坯大三房 全天采光 诚心出售 无大税,3室2厅,120.33㎡,低层（共18层）,南北向,柏庄丽城,大学城-柏庄丽城九华南路与纬五路交汇处以东,13546元/㎡
中御公馆花园洋房匠心品质配套齐全一手新房市场部专享价,3室2厅,109㎡,低层（共16层）,南北向,中御公馆,南瑞-中御公馆,11743元/㎡
江南春城精装两房 诚心出售 钥匙在手随时看房,2室2厅,76.82㎡,中层（共7层）,南北向,江南春城,"奥林匹克公园-江南春城弋江区南塘湖路,四院附近",9112元/㎡
新城大都会社区花园洋房配套齐全一手新房销售部特价,3室2厅,119㎡,中层（共18层）,南向,新城大都会,国际会展中心-新城大都会仓津路与大工山路交口向南约500米,9243元/㎡
金都檀宫政务旁商业环绕低首付拎包入住享团购优惠,3室2厅,109㎡,中层（共11层）,南北向,金都檀宫,政务文化中心-金都檀宫清水镇芜屯城市干道,6880元/㎡
"南瑞 标志两房 房东诚心出售,无大税,快来瞅瞅",2室2厅,62.51㎡,中层（共6层）,南向,南瑞新城沐春园,南瑞-南瑞新城沐春园弋江区利民中路201号,9118元/㎡
新城大都会新房在售园林景观花园洋房看房微我,3室2厅,97㎡,中层（共24层）,南向,新城大都会,国际会展中心-新城大都会仓津路与大工山路交口向南约500米,11958元/㎡
"江景房,大露台,市中新地段精装房;拎包入住",3室2厅,125.75㎡,高层（共13层）,南向,水木年华,新时代商业街-水木年华弋江区中山桥中山南路,10735元/㎡
"柏庄时代金座,可做2房挑高性价比好楼层视野好无税",2室1厅,60㎡,中层（共24层）,南北向,柏庄时代金座,大学城-柏庄时代金座,6500元/㎡
城南核心新城大都会首付25起不收任何费用赠送苹果12,3室2厅,97㎡,中层（共24层）,南向,新城大都会,国际会展中心-新城大都会仓津路与大工山路交口向南约500米,11855元/㎡
"城东潮起中江政务新区,L型厨房,10米贯通阳台,3加1户型",3室2厅,119㎡,高层（共15层）,南北向,伟星万科潮起中江,政务文化中心-伟星万科潮起中江,13025元/㎡
精装三房 中间楼层 诚心出售 看房方便,3室2厅,118㎡,中层（共7层）,南向,中央城B区,大学城-中央城B区,13813元/㎡
新城大都会品质小区花园洋房配套齐全一房市场部专享价,3室2厅,97.9㎡,低层（共16层）,南北向,新城大都会,国际会展中心-新城大都会仓津路与大工山路交口向南约500米,11848元/㎡
新房代理品质奢华大气城南必看神盘碧桂园塘溪源著,3室2厅,126㎡,中层（共18层）,南北向,碧桂园·塘溪源著,大学城-碧桂园·塘溪源著,12301元/㎡
城东政务新区 时光里盛开洋房 首付22万 外地客户专车接送 等你电,3室2厅,104㎡,高层（共11层）,南北向,弘阳拓基时光里,政务文化中心-梦溪路 近纬一次路,9519元/㎡
"国宾台开发商急售住在芜湖,住在伟星伟新新开发小区",3室2厅,105㎡,高层（共21层）,南向,伟星国宾台,弋江-弋江-弋江-伟星国宾台,14285元/㎡
伟星金域华府 精装修 房东诚心出售 随时看房,3室2厅,111.64㎡,高层（共34层）,南向,伟星金域华府,银泰城-伟星金域华府,15944元/㎡
"新城大都会97平米紧凑三房,低总价,低首付圆你三房梦,送车位",3室2厅,97㎡,高层（共25层）,南北向,新城大都会,国际会展中心-新城大都会仓津路与大工山路交口向南约500米,11422元/㎡
新城大都会小三房楼层自选专享渠道优惠不收任何费用,3室2厅,97㎡,中层（共33层）,南北向,新城大都会,国际会展中心-新城大都会仓津路与大工山路交口向南约500米,11752元/㎡
"金域华府婚装三室,视野开阔,阳光刺眼,拎包入住",3室2厅,117㎡,高层（共32层）,南北向,伟星金域华府,银泰城-伟星金域华府,15384元/㎡
新城大都会品质小区花园洋房刚需三房南北通透户型首付20W起,3室2厅,97㎡,低层（共24层）,南北向,新城大都会,国际会展中心-新城大都会仓津路与大工山路交口向南约500米,11340元/㎡
伟星万科起中江大三房边户通透户型房产诚心出售随时看房,3室2厅,119㎡,中层（共17层）,南北向,伟星万科潮起中江,政务文化中心-伟星万科潮起中江,13445元/㎡
鸠兹古镇西江月徽派别墅风景秀丽一手新房销售市场部专享,独栋,卧室：4个,无花园,130.9㎡,鸠兹古镇西江月,政务文化中心-鸠兹古镇西江月安徽省芜湖市鸠江区万春中路,16806元/㎡
美式洋房繁华地段园林观景一手渠道享团购价新城大都会,3室2厅,122㎡,中层（共16层）,南北向,新城大都会,国际会展中心-新城大都会仓津路与大工山路交口向南约500米,12704元/㎡
城东政务新区 时光里盛开洋房 首付22万 外地客户专车接送 等你电,3室2厅,110㎡,高层（共11层）,南北向,弘阳拓基时光里,政务文化中心-梦溪路 近纬一次路,9909元/㎡
鸠兹西江月徽派别墅独门独院带车位找我走团购价不收任何费用,4室2厅,130㎡,高层（共1层）,南北向,鸠兹古镇西江月,鸠江-鸠江-鸠江-鸠兹古镇西江月,15307元/㎡
塘溪源著精装修11000新房 内部渠道优惠,4室2厅,140㎡,中层（共33层）,南北向,碧桂园·塘溪源著,大学城-碧桂园·塘溪源著,12500元/㎡
雅旭新乐府品质小区新房加推雅生活上市物业为您保驾护航,3室2厅,102.45㎡,高层（共30层）,南北向,雅旭新乐府,南瑞-雅旭新乐府,11713元/㎡
城东政务新区 时光里盛开洋房 首付22万 外地客户专车接送 等你电,3室2厅,118㎡,高层（共11层）,南北向,拓基弘阳时光里,政务文化中心-梦溪路 近纬一次路,9237元/㎡
城南腹地匠心独运全新升级产品一手期房免专车接,3室2厅,129㎡,高层（共33层）,南北向,雅旭新乐府,南瑞-雅旭新乐府,12248元/㎡
信达翡丽世家临大阳垾湿地公园环境优美,3室2厅,137㎡,低层（共19层）,南北向,信达翡丽世家,政务文化中心-信达翡丽世家,14598元/㎡
"伟星芜湖院子,新房,花园洋房,品质保证,市旁边,位置好",3室2厅,109.5㎡,高层（共18层）,南北向,伟星芜湖院子,镜湖-镜湖-镜湖-伟星芜湖院子,15525元/㎡
信达翡丽世家高层湿地公园一手新房找我有优惠,3室2厅,135㎡,低层（共16层）,南北向,信达翡丽世家,政务文化中心-信达翡丽世家,12444元/㎡
城东政务新区 时光里盛开洋房 首付22万 外地客户专车接送 等你电,3室2厅,118㎡,高层（共11层）,南北向,拓基弘阳时光里,政务文化中心-梦溪路纬一次路,9237元/㎡
中御公馆高品质小区一手新房采光好低首付,3室2厅,109㎡,中层（共17层）,南向,中御公馆,南瑞-中御公馆,11467元/㎡
"伟星万科潮起中江新房盛大开盘,找我买房有优惠万科城旁",3室2厅,100㎡,中层（共17层）,南北向,万科城南区,政务文化中心-万科城南区安徽省芜湖市鸠江区涌金路南,13600元/㎡
高速东方御府G7加推团购渠道新房不收任何费用近轻轨旁,3室2厅,98㎡,高层（共16层）,南北向,高速东方御府,政务文化中心-高速东方御府梦溪路与纬一次路交汇处,8061元/㎡
电梯10层洋房+美式南北通板房+环境优美+商品房享团购优惠,3室2厅,98㎡,高层（共10层）,南北向,新城大都会,国际会展中心-新城大都会仓津路与大工山路交口向南约500米,11428元/㎡
新房伟星万科潮起中江精装交付团购价拎包即住楼层好,3室2厅,119㎡,中层（共11层）,南北向,伟星万科潮起中江,政务文化中心-伟星万科潮起中江,12268元/㎡
好房热销新房雅旭新乐府高层洋房楼层任选渠道价,3室2厅,116㎡,高层（共11层）,南北向,雅旭新乐府,南瑞-雅旭新乐府,10129元/㎡
准现房142平叠墅210万高品质小区3000亩湿地公,4室2厅,142㎡,高层（共1层）,南向,信达翡丽世家,政务文化中心-信达翡丽世家,14788元/㎡
汀海壹品看新房找我团购优惠价无中间费用送11米阳台,4室2厅,142㎡,中层（共18层）,南北向,汀海壹品,神山口-汀海壹品赤铸山路与弋江中路交汇处,13309元/㎡
"网红楼盘,香城湾毛坯现房12月交房,单价4000多,轻轨一号线边上",2室2厅,74㎡,高层（共27层）,南向,香城湾,芜湖机械开发区-鸠江区尖山路,4864元/㎡
祥生府高品质小区匠心品质配套齐全一手新房分销无用,3室2厅,118㎡,低层（共18层）,南北向,祥生府,政务文化中心-祥生府北京中路与中江大道交汇处西南侧50米,11779元/㎡
高速东方御府国企开发匠心品质轻轨站旁渠道价折上折,3室2厅,98㎡,低层（共29层）,南北向,高速东方御府,政务文化中心-高速东方御府梦溪路与纬一次路交汇处,8265元/㎡
新城大都会 128洋房 城南腹地 外地客户专车接送 南北通 改善,4室2厅,127㎡,高层（共11层）,南北向,新城大都会,国际会展中心-新城大都会仓津路与大工山路交口向南约500米,12834元/㎡
